Date,000001.SS,BTC-USD,BZ=F,ETH-USD,GC=F,SI=F,TNX,USDTRY=X,XRP-USD,XU100.IS,^GDAXI,^GSPC,^N225,^NDX,^VIX,Regime
2021-06-07,3599.5400390625,33560.70703125,71.48999786376953,2590.26318359375,1896.800048828125,28.000999450683597,1.149999976158142,8.67300033569336,0.8611549735069275,1447.09228515625,15677.150390625,4226.52001953125,29019.240234375,13802.8896484375,16.420000076293945,0
2021-06-08,3580.110107421875,33472.6328125,72.22000122070312,2517.438720703125,1892.199951171875,27.71500015258789,1.149999976158142,8.597149848937988,0.8757879734039307,1447.59228515625,15640.599609375,4227.259765625,28963.560546875,13810.8603515625,17.06999969482422,0
2021-06-09,3591.39990234375,37345.12109375,72.22000122070312,2608.26708984375,1893.199951171875,27.98500061035156,1.149999976158142,8.599699974060059,0.9200339913368224,1449.1922607421875,15581.1396484375,4219.5498046875,28860.80078125,13814.9404296875,17.889999389648438,0
2021-06-10,3610.860107421875,36702.59765625,72.5199966430664,2471.5185546875,1894.199951171875,28.01499938964844,1.149999976158142,8.582300186157227,0.8691819906234741,1456.6922607421875,15571.2197265625,4239.18017578125,28958.560546875,13960.349609375,16.100000381469727,0
2021-06-11,3589.75,37334.3984375,72.69000244140625,2353.768798828125,1877.4000244140625,28.131000518798828,1.149999976158142,8.425200462341309,0.8484500050544739,1460.892333984375,15693.26953125,4247.43994140625,28948.73046875,13998.2998046875,15.649999618530272,0
2021-06-12,3589.75,35552.515625,72.69000244140625,2372.484375,1877.4000244140625,28.131000518798828,1.149999976158142,8.425200462341309,0.8326830267906189,1460.892333984375,15693.26953125,4247.43994140625,28948.73046875,13998.2998046875,15.649999618530272,0
2021-06-13,3589.75,39097.859375,72.69000244140625,2508.3916015625,1877.4000244140625,28.131000518798828,1.149999976158142,8.425200462341309,0.8831599950790405,1460.892333984375,15693.26953125,4247.43994140625,28948.73046875,13998.2998046875,15.649999618530272,0
2021-06-14,3589.75,40218.4765625,72.86000061035156,2537.89111328125,1864.0,28.02400016784668,1.149999976158142,8.378479957580566,0.8928970098495483,1454.2923583984375,15673.6396484375,4255.14990234375,29161.80078125,14128.2001953125,16.389999389648438,2
2021-06-15,3556.56005859375,40406.26953125,73.98999786376953,2610.936767578125,1854.5,27.679000854492188,1.149999976158142,8.45576000213623,0.8898000121116638,1442.59228515625,15729.51953125,4246.58984375,29441.30078125,14030.41015625,17.020000457763672,2
2021-06-16,3518.330078125,38347.0625,74.38999938964844,2367.66357421875,1859.5,27.799999237060547,1.149999976158142,8.555899620056152,0.8319079875946045,1431.29248046875,15710.5703125,4223.7001953125,29291.009765625,13983.009765625,18.149999618530277,2
2021-06-17,3525.60009765625,38053.50390625,73.08000183105469,2372.001953125,1773.800048828125,25.8439998626709,1.149999976158142,8.619999885559082,0.8414379954338074,1414.1925048828125,15727.669921875,4221.85986328125,29018.330078125,14163.8095703125,17.75,2
2021-06-18,3525.10009765625,35787.24609375,73.51000213623047,2231.733154296875,1767.9000244140625,25.95800018310547,1.149999976158142,8.71345043182373,0.797648012638092,1391.0926513671875,15448.0400390625,4166.4501953125,28964.080078125,14049.580078125,20.700000762939453,2
2021-06-19,3525.10009765625,35615.87109375,73.51000213623047,2178.4990234375,1767.9000244140625,25.95800018310547,1.149999976158142,8.71345043182373,0.7616729736328125,1391.0926513671875,15448.0400390625,4166.4501953125,28964.080078125,14049.580078125,20.700000762939453,0
2021-06-20,3525.10009765625,35698.296875,73.51000213623047,2246.364501953125,1767.9000244140625,25.95800018310547,1.149999976158142,8.71345043182373,0.7763770222663879,1391.0926513671875,15448.0400390625,4166.4501953125,28964.080078125,14049.580078125,20.700000762939453,0
2021-06-21,3529.179931640625,31676.693359375,74.9000015258789,1888.447509765625,1781.800048828125,26.01499938964844,1.149999976158142,8.754280090332031,0.6103879809379578,1398.4925537109375,15603.240234375,4224.7900390625,28010.9296875,14137.23046875,17.889999389648438,0
2021-06-22,3557.409912109375,32505.66015625,74.80999755859375,1874.9500732421875,1776.300048828125,25.847999572753903,1.149999976158142,8.779199600219727,0.5450670123100281,1409.892578125,15636.330078125,4246.43994140625,28884.130859375,14270.419921875,16.65999984741211,0
